,id,B,S,Bl,Bt,Sl,St,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
5722,5722,"(3, 5)","(0, 7)",3,5,0,7,0.71,0.79,0.7,0.76,0.71,0.75,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
5723,5723,"(5, 8)","(2, 7)",5,8,2,7,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5724,5724,"(3, 7)","(4, 4)",3,7,4,4,0.56,0.56,0.61,0.37,0.48,0.41,0.52,0.56,0.58,0.58,0.44,0.38,0.45,0.55,0.5,0.6,0.52,0.56,0.63,0.38,0.48,0.39,0.45,0.55,0.49,0.54,0.53,0.51,0.62,0.48,0.42,0.46,0.6,0.42,0.5,0.52,0.52,0.61,0.52,0.55,0.56,0.6,0.53,0.56,0.58,0.5,0.43,0.44,0.43,0.52
5725,5725,"(2, 2)","(6, 8)",2,2,6,8,0.78,0.66,0.42,0.19,0.19,0.23,0.27,0.21,0.29,0.26,0.22,0.23,0.27,0.3,0.25,0.2,0.27,0.24,0.26,0.23,0.23,0.19,0.27,0.21,0.29,0.1,0.18,0.14,0.22,0.23,0.23,0.25,0.24,0.25,0.28,0.19,0.16,0.16,0.14,0.19,0.21,0.25,0.22,0.21,0.27,0.29,0.21,0.28,0.25,0.25
5726,5726,"(3, 8)","(1, 5)",3,8,1,5,0.27,0.61,0.51,0.57,0.61,0.46,0.59,0.61,0.55,0.55,0.71,0.52,0.59,0.67,0.56,0.43,0.65,0.58,0.58,0.55,0.56,0.61,0.58,0.61,0.61,0.44,0.49,0.53,0.79,0.35,0.32,0.57,0.4,0.64,0.66,0.55,0.67,0.5,0.49,0.66,0.62,0.48,0.67,0.51,0.56,0.74,0.33,0.5,0.43,0.62
5727,5727,"(5, 8)","(5, 6)",5,8,5,6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5728,5728,"(5, 6)","(0, 3)",5,6,0,3,0.83,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
5729,5729,"(5, 6)","(4, 8)",5,6,4,8,0.63,0.72,0.75,0.76,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.77
5730,5730,"(6, 6)","(1, 4)",6,6,1,4,0.77,0.12,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
5731,5731,"(2, 8)","(1, 5)",2,8,1,5,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5732,5732,"(0, 3)","(3, 7)",0,3,3,7,0.32,0.68,0.62,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.69
5733,5733,"(4, 5)","(2, 7)",4,5,2,7,0.16,0.05,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
5734,5734,"(4, 7)","(0, 1)",4,7,0,1,0.19,0.11,0.1,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09,0.09
5735,5735,"(0, 5)","(4, 7)",0,5,4,7,0.9,0.56,0.79,0.78,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
5736,5736,"(0, 8)","(1, 1)",0,8,1,1,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96,0.04,0.96
5737,5737,"(6, 8)","(0, 8)",6,8,0,8,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.13
5738,5738,"(4, 6)","(1, 6)",4,6,1,6,0.66,0.76,0.38,0.54,0.5,0.62,0.65,0.6,0.57,0.72,0.55,0.62,0.66,0.73,0.57,0.72,0.53,0.54,0.49,0.56,0.63,0.69,0.76,0.49,0.56,0.41,0.51,0.52,0.62,0.55,0.68,0.4,0.52,0.53,0.64,0.52,0.63,0.44,0.61,0.45,0.57,0.57,0.53,0.64,0.58,0.47,0.58,0.64,0.53,0.56
5739,5739,"(2, 8)","(2, 3)",2,8,2,3,0.23,0.58,0.45,0.49,0.54,0.47,0.68,0.35,0.52,0.57,0.49,0.52,0.52,0.54,0.48,0.5,0.57,0.44,0.59,0.5,0.5,0.41,0.7,0.34,0.51,0.59,0.49,0.34,0.61,0.43,0.51,0.59,0.45,0.56,0.43,0.7,0.3,0.49,0.52,0.5,0.56,0.5,0.48,0.56,0.51,0.49,0.5,0.58,0.42,0.55
5740,5740,"(0, 7)","(4, 5)",0,7,4,5,0.65,0.64,0.63,0.63,0.63,0.56,0.66,0.54,0.64,0.55,0.62,0.56,0.59,0.55,0.58,0.53,0.59,0.53,0.58,0.53,0.59,0.54,0.59,0.52,0.6,0.51,0.59,0.53,0.6,0.51,0.59,0.53,0.6,0.51,0.59,0.53,0.6,0.51,0.59,0.53,0.6,0.51,0.59,0.53,0.6,0.51,0.59,0.53,0.6,0.51
5741,5741,"(0, 1)","(3, 7)",0,1,3,7,0.4,0.31,0.5,0.48,0.42,0.47,0.45,0.52,0.48,0.52,0.53,0.51,0.52,0.51,0.52,0.51,0.52,0.51,0.52,0.51,0.52,0.51,0.52,0.51,0.52,0.51,0.52,0.51,0.52,0.51,0.52,0.51,0.52,0.51,0.52,0.51,0.52,0.51,0.52,0.51,0.52,0.51,0.52,0.51,0.52,0.51,0.52,0.51,0.52,0.51
5742,5742,"(2, 5)","(0, 4)",2,5,0,4,0.54,0.66,0.33,0.56,0.51,0.51,0.59,0.4,0.57,0.49,0.49,0.55,0.45,0.53,0.45,0.55,0.47,0.51,0.56,0.35,0.68,0.35,0.39,0.6,0.46,0.47,0.69,0.28,0.43,0.48,0.5,0.6,0.45,0.56,0.56,0.38,0.65,0.42,0.43,0.63,0.4,0.48,0.66,0.37,0.43,0.56,0.51,0.42,0.57,0.57
5743,5743,"(3, 6)","(0, 3)",3,6,0,3,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5744,5744,"(1, 4)","(6, 8)",1,4,6,8,0.16,0.67,0.32,0.5,0.39,0.6,0.4,0.54,0.53,0.42,0.53,0.47,0.46,0.41,0.41,0.47,0.47,0.48,0.47,0.41,0.5,0.27,0.62,0.19,0.51,0.29,0.6,0.44,0.5,0.43,0.4,0.53,0.52,0.42,0.52,0.39,0.52,0.35,0.52,0.44,0.48,0.51,0.43,0.48,0.4,0.48,0.35,0.64,0.4,0.52
5745,5745,"(2, 3)","(5, 7)",2,3,5,7,0.73,0.61,0.5,0.44,0.36,0.43,0.27,0.4,0.29,0.27,0.47,0.28,0.49,0.33,0.44,0.27,0.43,0.37,0.41,0.35,0.36,0.35,0.35,0.37,0.28,0.41,0.28,0.38,0.37,0.46,0.23,0.37,0.39,0.42,0.42,0.26,0.21,0.46,0.31,0.4,0.43,0.43,0.29,0.39,0.35,0.3,0.37,0.34,0.44,0.39
5746,5746,"(1, 6)","(4, 5)",1,6,4,5,0.35,0.73,0.43,0.74,0.37,0.65,0.65,0.6,0.54,0.56,0.58,0.69,0.52,0.66,0.59,0.64,0.54,0.73,0.38,0.52,0.67,0.55,0.58,0.63,0.56,0.65,0.55,0.56,0.48,0.77,0.4,0.67,0.52,0.7,0.51,0.68,0.48,0.64,0.53,0.59,0.64,0.56,0.69,0.49,0.67,0.61,0.64,0.57,0.59,0.56
5747,5747,"(6, 8)","(1, 4)",6,8,1,4,0.58,0.39,0.39,0.3,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
5748,5748,"(3, 6)","(1, 2)",3,6,1,2,0.48,0.45,0.65,0.27,0.39,0.43,0.47,0.47,0.52,0.46,0.47,0.42,0.4,0.64,0.32,0.23,0.3,0.39,0.3,0.44,0.48,0.54,0.34,0.41,0.26,0.37,0.43,0.42,0.49,0.46,0.48,0.43,0.43,0.52,0.36,0.54,0.32,0.39,0.5,0.37,0.43,0.57,0.37,0.49,0.37,0.47,0.41,0.45,0.33,0.41
5749,5749,"(3, 3)","(0, 4)",3,3,0,4,0.77,0.06,0.08,0.1,0.13,0.17,0.21,0.23,0.34,0.31,0.41,0.39,0.44,0.43,0.46,0.42,0.45,0.5,0.52,0.45,0.5,0.52,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51
5750,5750,"(3, 4)","(3, 5)",3,4,3,5,0.19,0.19,0.17,0.22,0.25,0.33,0.37,0.4,0.5,0.5,0.69,0.37,0.35,0.49,0.49,0.64,0.44,0.42,0.52,0.58,0.65,0.48,0.47,0.62,0.49,0.51,0.57,0.5,0.53,0.56,0.63,0.41,0.47,0.58,0.59,0.45,0.49,0.6,0.43,0.54,0.55,0.58,0.52,0.55,0.65,0.44,0.43,0.57,0.62,0.44
5751,5751,"(3, 7)","(0, 8)",3,7,0,8,0.49,0.93,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
5752,5752,"(1, 3)","(1, 6)",1,3,1,6,0.34,0.8,0.45,0.68,0.56,0.62,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61
5753,5753,"(3, 7)","(1, 8)",3,7,1,8,0.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5754,5754,"(7, 8)","(0, 7)",7,8,0,7,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36
5755,5755,"(3, 5)","(6, 7)",3,5,6,7,0.91,0.36,0.28,0.29,0.28,0.32,0.31,0.32,0.36,0.4,0.31,0.4,0.37,0.44,0.44,0.35,0.43,0.37,0.42,0.38,0.39,0.44,0.48,0.38,0.38,0.49,0.34,0.32,0.42,0.31,0.38,0.27,0.28,0.38,0.33,0.42,0.4,0.35,0.4,0.43,0.33,0.4,0.37,0.36,0.37,0.44,0.34,0.37,0.37,0.4
5756,5756,"(2, 3)","(3, 5)",2,3,3,5,0.4,0.58,0.52,0.48,0.57,0.49,0.49,0.6,0.56,0.45,0.5,0.49,0.59,0.51,0.5,0.52,0.52,0.52,0.49,0.55,0.53,0.57,0.56,0.54,0.55,0.54,0.55,0.54,0.55,0.54,0.55,0.54,0.55,0.54,0.55,0.54,0.55,0.54,0.55,0.54,0.55,0.54,0.55,0.54,0.55,0.54,0.55,0.54,0.55,0.54
5757,5757,"(3, 7)","(2, 6)",3,7,2,6,0.9,0.21,0.29,0.4,0.38,0.67,0.55,0.78,0.53,0.58,0.81,0.45,0.63,0.54,0.75,0.58,0.52,0.75,0.55,0.52,0.79,0.55,0.63,0.76,0.59,0.69,0.67,0.8,0.43,0.52,0.72,0.52,0.67,0.71,0.58,0.6,0.74,0.49,0.53,0.71,0.54,0.55,0.74,0.67,0.58,0.76,0.46,0.39,0.67,0.48
5758,5758,"(2, 4)","(2, 4)",2,4,2,4,0.7,0.16,0.36,0.51,0.53,0.46,0.43,0.5,0.54,0.35,0.61,0.4,0.44,0.51,0.51,0.39,0.4,0.58,0.31,0.48,0.38,0.64,0.33,0.45,0.59,0.35,0.58,0.4,0.43,0.56,0.41,0.46,0.52,0.45,0.53,0.47,0.52,0.47,0.58,0.33,0.5,0.44,0.51,0.44,0.52,0.54,0.46,0.45,0.57,0.38
5759,5759,"(5, 7)","(6, 7)",5,7,6,7,0.52,0.27,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5760,5760,"(5, 7)","(0, 6)",5,7,0,6,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5761,5761,"(0, 6)","(3, 6)",0,6,3,6,0.02,0.98,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
5762,5762,"(6, 8)","(0, 8)",6,8,0,8,0.44,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.47
5763,5763,"(3, 5)","(0, 8)",3,5,0,8,0.04,0.05,0.07,0.11,0.17,0.24,0.32,0.43,0.53,0.68,0.8,0.89,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97,0.97
5764,5764,"(6, 6)","(2, 8)",6,6,2,8,0.24,0.13,0.1,0.08,0.06,0.05,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
5765,5765,"(6, 8)","(2, 6)",6,8,2,6,0.11,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
5766,5766,"(4, 4)","(4, 7)",4,4,4,7,0.94,0.34,0.27,0.24,0.17,0.13,0.1,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5767,5767,"(2, 8)","(4, 4)",2,8,4,4,0.48,0.62,0.52,0.63,0.44,0.58,0.51,0.56,0.58,0.54,0.56,0.53,0.6,0.5,0.54,0.56,0.54,0.55,0.61,0.49,0.55,0.5,0.65,0.46,0.61,0.58,0.52,0.56,0.63,0.44,0.56,0.63,0.52,0.54,0.55,0.63,0.42,0.6,0.55,0.52,0.52,0.57,0.56,0.58,0.53,0.54,0.48,0.57,0.63,0.53
5768,5768,"(4, 5)","(6, 6)",4,5,6,6,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5769,5769,"(4, 6)","(0, 7)",4,6,0,7,0.78,0.71,0.65,0.84,0.74,0.64,0.78,0.85,0.63,0.77,0.8,0.68,0.72,0.85,0.63,0.77,0.8,0.68,0.72,0.85,0.63,0.77,0.8,0.68,0.72,0.85,0.63,0.77,0.8,0.68,0.72,0.85,0.63,0.77,0.8,0.68,0.72,0.85,0.63,0.77,0.8,0.68,0.72,0.85,0.63,0.77,0.8,0.68,0.72,0.85
5770,5770,"(0, 2)","(5, 8)",0,2,5,8,0.18,0.7,0.75,0.68,0.68,0.62,0.69,0.64,0.61,0.58,0.61,0.6,0.56,0.56,0.59,0.57,0.47,0.59,0.56,0.46,0.51,0.49,0.43,0.43,0.55,0.51,0.5,0.52,0.43,0.41,0.51,0.55,0.41,0.5,0.44,0.45,0.52,0.48,0.39,0.52,0.51,0.5,0.44,0.35,0.66,0.58,0.51,0.46,0.49,0.46
5771,5771,"(6, 7)","(4, 4)",6,7,4,4,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5772,5772,"(3, 5)","(0, 7)",3,5,0,7,0.73,0.78,0.76,0.77,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.76
5773,5773,"(4, 5)","(4, 5)",4,5,4,5,0.66,0.46,0.42,0.45,0.3,0.13,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5774,5774,"(7, 8)","(5, 7)",7,8,5,7,0.9,0.65,0.44,0.14,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5775,5775,"(1, 4)","(1, 7)",1,4,1,7,0.75,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
5776,5776,"(4, 5)","(0, 7)",4,5,0,7,0.93,0.4,0.49,0.53,0.57,0.62,0.64,0.65,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62
5777,5777,"(2, 4)","(5, 8)",2,4,5,8,0.73,0.71,0.77,0.75,0.76,0.76,0.77,0.82,0.81,0.82,0.8,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84,0.84
5778,5778,"(2, 5)","(7, 8)",2,5,7,8,0.29,0.51,0.34,0.44,0.47,0.43,0.47,0.47,0.43,0.44,0.5,0.43,0.48,0.42,0.45,0.48,0.44,0.46,0.45,0.48,0.44,0.46,0.45,0.48,0.44,0.46,0.45,0.48,0.44,0.46,0.45,0.48,0.44,0.46,0.45,0.48,0.44,0.46,0.45,0.48,0.44,0.46,0.45,0.48,0.44,0.46,0.45,0.48,0.44,0.46
5779,5779,"(0, 7)","(4, 5)",0,7,4,5,0.3,0.74,0.55,0.71,0.51,0.72,0.46,0.75,0.37,0.76,0.36,0.75,0.38,0.79,0.3,0.8,0.31,0.82,0.29,0.86,0.21,0.9,0.17,0.92,0.13,0.94,0.07,0.96,0.07,0.96,0.07,0.96,0.07,0.96,0.07,0.96,0.07,0.96,0.07,0.96,0.07,0.96,0.07,0.96,0.07,0.96,0.07,0.96,0.07,0.96
5780,5780,"(3, 4)","(3, 6)",3,4,3,6,0.8,0.38,0.39,0.52,0.56,0.64,0.7,0.62,0.62,0.65,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.67
5781,5781,"(4, 8)","(5, 7)",4,8,5,7,0.32,0.15,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
